"Time";"pressure"
"2019-10-01T08:41:47+02:00";-0.6333
"2019-10-01T08:41:52+02:00";-0.6333
"2019-10-01T08:41:57+02:00";-0.6333
"2019-10-01T08:42:02+02:00";-0.6333
"2019-10-01T08:42:07+02:00";-0.6333
"2019-10-01T08:42:12+02:00";-0.6333
"2019-10-01T08:42:17+02:00";-0.6333
"2019-10-01T08:42:22+02:00";-0.6909
"2019-10-01T08:42:27+02:00";-0.6333
"2019-10-01T08:42:32+02:00";-0.5758
"2019-10-01T08:42:37+02:00";-0.5758
"2019-10-01T08:42:42+02:00";-0.5758
"2019-10-01T08:42:47+02:00";-0.5758
"2019-10-01T08:42:52+02:00";-0.5758
"2019-10-01T08:42:57+02:00";-0.6333
"2019-10-01T08:43:02+02:00";-0.6909
"2019-10-01T08:43:07+02:00";-0.6909
"2019-10-01T08:43:12+02:00";-0.5182
"2019-10-01T08:43:17+02:00";-0.5182
"2019-10-01T08:43:22+02:00";-0.6333
"2019-10-01T08:43:27+02:00";-0.6333
"2019-10-01T08:43:32+02:00";-0.6333
"2019-10-01T08:43:37+02:00";-0.6333
"2019-10-01T08:43:42+02:00";-0.6333
"2019-10-01T08:43:47+02:00";-0.6333
"2019-10-01T08:43:52+02:00";-0.6333
"2019-10-01T08:43:57+02:00";-0.6333
"2019-10-01T08:44:02+02:00";-0.6333
"2019-10-01T08:44:07+02:00";-0.6333
"2019-10-01T08:44:12+02:00";-0.6333
"2019-10-01T08:44:17+02:00";-0.6333
"2019-10-01T08:44:22+02:00";-0.6909
"2019-10-01T08:44:27+02:00";-0.5758
"2019-10-01T08:44:32+02:00";-0.6909
"2019-10-01T08:44:37+02:00";-0.6909
"2019-10-01T08:44:42+02:00";-0.6909
"2019-10-01T08:44:47+02:00";-0.6333
"2019-10-01T08:44:52+02:00";-0.6333
"2019-10-01T08:44:57+02:00";-0.6909
"2019-10-01T08:45:02+02:00";-0.6909
"2019-10-01T08:45:07+02:00";-0.6909
"2019-10-01T08:45:12+02:00";-0.6333
