time,realpower_l1,realpower_l2,realpower_l3,front_temperature_temp_bottom,front_temperature_temp_middle,front_temperature_temp_top,rear_temperature_temp_bottom,rear_temperature_temp_middle,rear_temperature_temp_top,speed_rpm_server_fan_avg_srv05,speed_rpm_server_fan_avg_srv06,speed_rpm_server_fan_avg_srv07,speed_rpm_server_fan_avg_srv08,speed_rpm_server_fan_avg_srv09,speed_rpm_server_fan_avg_srv10,speed_rpm_server_fan_avg_srv11,speed_rpm_server_fan_avg_srv12,speed_rpm_server_fan_avg_srv13,speed_rpm_server_fan_avg_srv14,speed_rpm_server_fan_avg_srv15,speed_rpm_server_fan_avg_srv16,speed_rpm_server_fan_avg_srv17,speed_rpm_server_fan_avg_srv18,speed_rpm_server_fan_avg_srv19,speed_rpm_server_fan_avg_srv20,speed_rpm_server_fan_avg_srv21,speed_rpm_server_fan_avg_srv22,speed_rpm_server_fan_avg_srv23,speed_rpm_server_fan_avg_srv24,speed_rpm_server_fan_avg_srv25,speed_rpm_server_fan_avg_srv26,speed_rpm_server_fan_avg_srv27,speed_rpm_server_fan_avg_srv28,speed_rpm_server_fan_avg_srv29,speed_rpm_server_fan_avg_srv30
23-Jan-2018 10:46:00,1176,1216,1744,22.06,22.11,26.44,33.345,31.525,32.91,7635,7310,7290,7305,7340,7280,7305,7310,7310,7290,7290,7260,7260,7265,7250,7280,7285,7510,7260,7490,7460,7480,7280,7320,7460,7460
23-Jan-2018 10:47:00,1176,1216,1740,22.06,22.115,26.44,33.345,31.525,32.94,7630,7310,7280,7300,7340,7280,7315,7310,7310,7290,7285,7260,7260,7260,7230,7280,7280,7530,7260,7480,7460,7480,7280,7320,7460,7460
23-Jan-2018 10:48:00,1176,1224,1740,22.03,22.115,26.5,33.38,31.53,32.94,7635,7310,7280,7300,7340,7300,7315,7305,7310,7280,7290,7260,7250,7260,7220,7280,7275,7520,7260,7480,7460,7480,7280,7320,7460,7460
23-Jan-2018 10:49:00,1176,1220,1740,22.03,22.1,26.53,33.38,31.515,32.91,7640,7310,7280,7305,7340,7280,7310,7300,7310,7280,7290,7260,7260,7260,7250,7280,7275,7510,7270,7480,7460,7370,7285,7320,7460,7460
23-Jan-2018 10:50:00,1176,1216,1740,22.06,22.13,26.595,33.38,31.525,32.97,7640,7310,7280,7305,7345,7280,7310,7310,7310,7280,7285,7260,7250,7260,7230,7290,7280,7510,7270,7480,7460,7330,7290,7320,7460,7460
23-Jan-2018 10:51:00,1176,1216,1736,22.06,22.105,26.63,33.41,31.5,32.91,7640,7310,7290,7300,7345,7290,7305,7310,7310,7280,7280,7260,7260,7255,7240,7280,7285,7520,7280,7480,7230,7320,7280,7320,7460,7460
23-Jan-2018 10:52:00,1180,1220,1744,22.06,22.1,26.72,33.41,31.495,32.94,7640,7310,7270,7300,7340,7280,7300,7325,7310,7280,7280,7260,7260,7250,7240,7280,7290,7520,7270,7480,7240,7320,7280,7320,7460,7460
23-Jan-2018 10:53:00,1176,1220,1736,22.03,22.08,26.78,33.41,31.51,32.94,7535,7310,7290,7300,7350,7280,7305,7310,7310,7290,7280,7260,7260,7260,7240,7290,7280,7520,7260,7485,7240,7320,7285,7320,7460,7460
23-Jan-2018 10:54:00,1180,1224,1740,21.97,22.075,26.75,33.44,31.52,32.94,7530,7310,7280,7295,7340,7280,7305,7310,7310,7280,7280,7260,7260,7260,7260,7280,7290,7520,7260,7485,7240,7330,7290,7320,7460,7460
23-Jan-2018 10:55:00,1180,1216,1744,21.94,22.05,26.72,33.41,31.525,32.91,7545,7310,7280,7295,7345,7290,7310,7310,7310,7290,7285,7260,7260,7260,7250,7290,7280,7530,7260,7485,7250,7340,7280,7320,7460,7460
23-Jan-2018 10:56:00,1180,1216,1736,21.97,22.045,26.75,33.38,31.525,32.94,7555,7310,7280,7295,7345,7290,7315,7300,7310,7290,7285,7260,7250,7255,7250,7290,7290,7510,7260,7480,7240,7330,7285,7320,7460,7460
23-Jan-2018 10:57:00,1184,1216,1744,21.94,22.035,26.78,33.41,31.535,32.91,7545,7310,7280,7290,7345,7290,7310,7300,7310,7280,7285,7260,7250,7255,7230,7290,7280,7520,7270,7315,7250,7330,7285,7320,7460,7465
23-Jan-2018 10:58:00,1176,1216,1738.66666666667,21.88,22.035,26.81,33.41,31.52,32.91,7445,7310,7280,7295,7350,7280,7310,7300,7310,7280,7280,7260,7250,7260,7240,7290,7280,7520,7260,7465,7240,7330,7280,7320,7460,7460
23-Jan-2018 10:59:00,1180,1224,1740,21.94,22.04,26.75,33.38,31.54,32.94,7450,7310,7280,7300,7340,7280,7305,7295,7310,7290,7280,7260,7260,7270,7240,7290,7280,7510,7260,7490,7480,7480,7280,7320,7460,7460
23-Jan-2018 11:00:00,1180,1216,1744,21.91,22.045,26.69,33.38,31.52,32.91,7445,7310,7280,7300,7340,7290,7305,7295,7310,7280,7280,7260,7250,7270,7240,7290,7280,7530,7260,7495,7490,7380,7280,7320,7460,7460
23-Jan-2018 11:01:00,1180,1216,1740,21.94,22.06,26.69,33.38,31.515,32.91,7540,7310,7280,7300,7340,7280,7310,7300,7310,7280,7280,7260,7250,7265,7230,7290,7285,7510,7270,7490,7480,7330,7280,7320,7460,7460
23-Jan-2018 11:02:00,1180,1220,1740,21.97,22.08,26.66,33.38,31.515,32.88,7640,7310,7280,7305,7340,7280,7305,7300,7310,7290,7280,7260,7250,7260,7240,7290,7290,7510,7270,7495,7380,7340,7280,7320,7460,7460
23-Jan-2018 11:03:00,1180,1220,1736,21.97,22.08,26.72,33.38,31.53,32.94,7615,7310,7280,7305,7340,7280,7305,7300,7310,7290,7280,7260,7260,7260,7240,7290,7285,7530,7260,7495,7480,7500,7280,7320,7460,7460
23-Jan-2018 11:04:00,1180,1220,1744,22.06,22.11,26.69,33.41,31.525,32.94,7600,7310,7280,7300,7345,7280,7310,7295,7310,7290,7280,7260,7260,7250,7240,7300,7280,7510,7260,7495,7480,7480,7280,7330,7460,7460
23-Jan-2018 11:05:00,1180,1220,1744,21.97,22.13,26.66,33.41,31.53,32.94,7520,7310,7270,7300,7350,7290,7300,7305,7310,7280,7280,7260,7260,7250,7240,7280,7285,7530,7260,7490,7480,7480,7290,7330,7460,7460
23-Jan-2018 11:06:00,1180,1220,1736,22.06,22.135,26.595,33.38,31.54,32.97,7535,7310,7280,7300,7350,7280,7300,7295,7310,7280,7280,7260,7260,7270,7250,7300,7290,7510,7260,7490,7480,7480,7280,7330,7460,7460
23-Jan-2018 11:07:00,1180,1224,1741.33333333333,22.06,22.135,26.63,33.44,31.55,32.97,7640,7310,7280,7300,7340,7290,7300,7300,7310,7280,7280,7260,7260,7255,7240,7300,7290,7530,7260,7480,7480,7340,7280,7330,7460,7460
23-Jan-2018 11:08:00,1180,1216,1741.33333333333,22.06,22.12,26.69,33.41,31.54,32.94,7635,7310,7270,7300,7345,7280,7300,7300,7310,7280,7280,7260,7250,7260,7240,7290,7290,7530,7270,7485,7250,7340,7280,7330,7460,7460
23-Jan-2018 11:09:00,1180,1216,1736,22.03,22.115,26.81,33.44,31.54,32.97,7605,7310,7270,7300,7350,7280,7305,7320,7310,7290,7280,7260,7260,7260,7240,7290,7290,7520,7260,7490,7250,7330,7280,7330,7460,7460
23-Jan-2018 11:10:00,1180,1216,1744,22,22.1,26.75,33.47,31.54,32.97,7515,7310,7280,7300,7350,7290,7305,7300,7310,7290,7280,7260,7260,7270,7240,7290,7285,7520,7260,7490,7470,7330,7285,7330,7470,7460
23-Jan-2018 11:11:00,1181.33333333333,1216,1744,22.03,22.135,26.69,33.41,31.55,32.94,7495,7310,7280,7300,7340,7280,7305,7290,7310,7290,7280,7260,7250,7270,7240,7280,7280,7530,7260,7490,7480,7480,7290,7330,7460,7460
23-Jan-2018 11:12:00,1176,1220,1740,22.065,22.145,26.63,33.41,31.555,32.94,7595,7310,7270,7295,7340,7280,7300,7305,7310,7290,7280,7260,7260,7260,7250,7290,7280,7530,7260,7480,7470,7480,7290,7330,7460,7460
23-Jan-2018 11:13:00,1176,1220,1740,22.095,22.155,26.56,33.47,31.56,33,7650,7310,7280,7300,7340,7280,7295,7310,7310,7280,7280,7260,7250,7260,7240,7290,7290,7510,7270,7490,7470,7480,7285,7330,7460,7460
23-Jan-2018 11:14:00,1176,1220,1740,22.06,22.17,26.56,33.44,31.57,32.94,7650,7310,7270,7305,7340,7290,7290,7305,7310,7290,7290,7260,7260,7260,7250,7290,7290,7520,7270,7495,7470,7480,7280,7330,7460,7460
23-Jan-2018 11:15:00,1176,1220,1740,22.13,22.16,26.53,33.47,31.585,32.97,7650,7310,7280,7295,7340,7280,7295,7315,7310,7290,7290,7260,7250,7260,7220,7290,7290,7510,7260,7500,7470,7330,7280,7330,7460,7460
23-Jan-2018 11:16:00,1180,1224,1736,22.13,22.16,26.565,33.5,31.595,32.97,7650,7310,7270,7300,7340,7280,7300,7320,7310,7280,7290,7260,7260,7260,7240,7280,7290,7510,7260,7490,7470,7320,7280,7330,7460,7460
23-Jan-2018 11:17:00,1180,1216,1744,22.095,22.125,26.66,33.47,31.59,32.94,7650,7310,7280,7305,7340,7280,7300,7305,7310,7290,7285,7260,7260,7265,7250,7290,7290,7510,7260,7490,7480,7340,7280,7330,7460,7460
23-Jan-2018 11:18:00,1180,1216,1744,22.06,22.135,26.63,33.5,31.585,32.94,7645,7310,7270,7305,7340,7290,7295,7300,7310,7280,7280,7260,7260,7270,7240,7290,7290,7530,7260,7500,7480,7330,7280,7330,7460,7460
23-Jan-2018 11:19:00,1180,1216,1744,22.03,22.135,26.595,33.5,31.595,32.97,7640,7310,7280,7310,7340,7280,7290,7300,7310,7290,7280,7260,7260,7270,7230,7290,7280,7510,7260,7495,7480,7320,7285,7330,7460,7460
23-Jan-2018 11:20:00,1180,1216,1736,22.03,22.14,26.625,33.47,31.61,32.94,7640,7310,7270,7305,7340,7280,7295,7290,7310,7290,7280,7260,7260,7260,7250,7290,7290,7520,7270,7495,7250,7330,7285,7330,7460,7460
23-Jan-2018 11:21:00,1184,1216,1740,21.97,22.11,26.66,33.41,31.6,33,7540,7310,7280,7300,7340,7280,7300,7300,7310,7280,7280,7260,7250,7270,7230,7290,7290,7520,7260,7495,7480,7320,7280,7330,7460,7460
23-Jan-2018 11:22:00,1176,1216,1744,22.03,22.105,26.56,33.44,31.585,32.97,7545,7310,7270,7295,7340,7280,7290,7300,7310,7290,7280,7260,7250,7260,7240,7290,7290,7520,7260,7490,7460,7330,7280,7330,7460,7460
23-Jan-2018 11:23:00,1176,1216,1740,21.97,22.06,26.66,33.44,31.575,33,7550,7310,7270,7300,7345,7280,7290,7295,7310,7290,7280,7260,7260,7260,7240,7300,7290,7510,7260,7490,7250,7340,7280,7330,7460,7460
23-Jan-2018 11:24:00,1176,1216,1740,21.97,22.06,26.69,33.47,31.57,32.97,7450,7310,7280,7305,7350,7280,7305,7290,7310,7280,7280,7260,7250,7265,7240,7300,7290,7520,7260,7500,7230,7320,7290,7330,7460,7460
23-Jan-2018 11:25:00,1176,1216,1740,22,22.06,26.69,33.38,31.565,33,7450,7310,7270,7300,7345,7290,7310,7290,7310,7280,7280,7260,7260,7260,7230,7290,7290,7510,7260,7490,7400,7370,7280,7330,7460,7460
23-Jan-2018 11:26:00,1180,1216,1736,22,22.06,26.69,33.38,31.54,32.97,7550,7310,7270,7300,7340,7280,7315,7290,7310,7290,7280,7260,7260,7260,7250,7300,7290,7510,7270,7495,7460,7320,7280,7330,7460,7460
23-Jan-2018 11:27:00,1180,1216,1744,22.03,22.07,26.63,33.44,31.545,32.97,7650,7310,7280,7305,7340,7280,7315,7290,7310,7280,7280,7260,7260,7260,7220,7280,7290,7510,7260,7495,7460,7330,7280,7330,7460,7460
23-Jan-2018 11:28:00,1180,1216,1736,22.03,22.105,26.595,33.38,31.555,32.97,7655,7310,7280,7310,7340,7280,7305,7295,7310,7290,7280,7260,7260,7260,7240,7300,7290,7520,7260,7490,7460,7320,7290,7330,7460,7460
23-Jan-2018 11:29:00,1180,1216,1741.33333333333,22,22.12,26.56,33.38,31.555,33,7650,7310,7270,7305,7340,7290,7305,7300,7310,7290,7280,7260,7260,7260,7240,7290,7280,7510,7260,7490,7460,7340,7280,7330,7470,7460
23-Jan-2018 11:30:00,1180,1224,1736,22.095,22.125,26.56,33.41,31.58,32.97,7640,7310,7270,7300,7340,7280,7310,7305,7310,7280,7280,7260,7260,7250,7230,7290,7290,7520,7260,7480,7460,7340,7280,7330,7460,7460
23-Jan-2018 11:31:00,1180,1216,1744,22.13,22.14,26.56,33.41,31.57,32.94,7640,7310,7270,7295,7345,7290,7305,7300,7310,7280,7285,7260,7260,7260,7230,7290,7290,7520,7260,7485,7460,7480,7280,7330,7460,7460
23-Jan-2018 11:32:00,1180,1220,1736,22.095,22.14,26.56,33.41,31.54,33,7640,7310,7280,7295,7350,7290,7310,7290,7310,7290,7290,7260,7250,7260,7230,7290,7285,7510,7260,7490,7460,7480,7285,7330,7460,7460
23-Jan-2018 11:33:00,1180,1224,1740,22.16,22.15,26.56,33.41,31.53,32.97,7635,7310,7270,7305,7340,7280,7315,7290,7310,7290,7290,7260,7250,7260,7230,7290,7285,7510,7260,7495,7460,7480,7290,7330,7470,7460
23-Jan-2018 11:34:00,1180,1220,1740,22.19,22.135,26.5,33.44,31.56,32.94,7635,7310,7270,7310,7340,7290,7305,7300,7310,7290,7290,7260,7260,7270,7240,7280,7290,7520,7270,7495,7460,7480,7285,7330,7460,7460
23-Jan-2018 11:35:00,1180,1216,1744,22.19,22.145,26.53,33.47,31.54,32.94,7645,7310,7270,7305,7340,7280,7310,7305,7310,7290,7285,7260,7260,7260,7240,7280,7290,7520,7270,7490,7460,7480,7285,7330,7460,7460
23-Jan-2018 11:36:00,1180,1216,1744,22.19,22.135,26.56,33.44,31.555,32.94,7650,7310,7270,7300,7340,7290,7315,7300,7310,7280,7285,7260,7260,7260,7250,7290,7290,7530,7270,7480,7460,7340,7290,7330,7460,7460
23-Jan-2018 11:37:00,1180,1216,1740,22.13,22.14,26.66,33.44,31.55,32.91,7650,7310,7280,7300,7340,7280,7305,7300,7310,7280,7280,7260,7260,7260,7240,7300,7290,7520,7260,7480,7460,7340,7290,7330,7450,7460
23-Jan-2018 11:38:00,1180,1216,1736,22.16,22.125,26.66,33.44,31.555,32.97,7650,7310,7260,7305,7340,7280,7300,7305,7310,7290,7280,7260,7250,7260,7240,7300,7285,7510,7260,7500,7460,7330,7285,7330,7460,7460
23-Jan-2018 11:39:00,1180,1216,1744,22.095,22.09,26.66,33.44,31.56,33,7645,7310,7270,7310,7345,7280,7295,7300,7310,7290,7280,7260,7260,7270,7240,7300,7280,7510,7260,7490,7250,7320,7285,7330,7460,7460
23-Jan-2018 11:40:00,1180,1216,1744,22.095,22.075,26.72,33.44,31.57,32.94,7540,7310,7280,7305,7340,7280,7300,7290,7310,7290,7280,7260,7250,7260,7230,7290,7285,7510,7260,7490,7250,7320,7290,7330,7460,7460
23-Jan-2018 11:41:00,1180,1216,1744,22.06,22.08,26.69,33.44,31.55,32.94,7440,7310,7270,7295,7340,7280,7305,7295,7310,7280,7280,7260,7250,7255,7240,7300,7290,7510,7260,7490,7260,7320,7285,7330,7450,7460
23-Jan-2018 11:42:00,1180,1216,1736,22,22.055,26.66,33.41,31.54,32.94,7435,7310,7280,7295,7340,7280,7300,7310,7310,7290,7280,7260,7260,7250,7230,7290,7290,7510,7260,7490,7260,7320,7280,7330,7450,7460
23-Jan-2018 11:43:00,1180,1216,1744,22,22.04,26.66,33.44,31.54,32.97,7435,7310,7270,7300,7350,7280,7295,7325,7310,7290,7280,7260,7260,7250,7230,7280,7280,7530,7260,7495,7260,7320,7310,7330,7460,7460
23-Jan-2018 11:44:00,1180,1216,1740,21.97,22.06,26.66,33.41,31.57,32.94,7440,7310,7280,7305,7345,7280,7285,7305,7310,7280,7280,7260,7260,7260,7230,7280,7280,7520,7260,7485,7440,7330,7280,7330,7460,7460
23-Jan-2018 11:45:00,1180,1216,1740,22,22.065,26.595,33.38,31.555,32.94,7445,7310,7280,7300,7345,7280,7295,7290,7310,7280,7280,7260,7260,7270,7230,7290,7280,7520,7260,7485,7450,7320,7290,7330,7460,7460
23-Jan-2018 11:46:00,1180,1216,1740,22,22.09,26.63,33.38,31.555,32.97,7540,7310,7280,7300,7340,7280,7305,7310,7310,7280,7280,7260,7250,7265,7250,7290,7280,7520,7270,7490,7450,7480,7285,7330,7460,7460
23-Jan-2018 11:47:00,1176,1216,1738.66666666667,22.03,22.12,26.595,33.38,31.525,32.97,7630,7310,7280,7305,7340,7280,7300,7300,7310,7280,7280,7260,7260,7270,7230,7280,7280,7520,7260,7485,7450,7480,7290,7330,7460,7460
23-Jan-2018 11:48:00,1176,1224,1744,22.095,22.13,26.47,33.44,31.525,32.94,7630,7310,7270,7300,7340,7280,7300,7305,7310,7290,7280,7260,7250,7260,7240,7280,7280,7520,7260,7490,7450,7480,7280,7330,7460,7460
23-Jan-2018 11:49:00,1176,1220,1744,22.095,22.145,26.5,33.41,31.53,32.97,7630,7310,7270,7300,7340,7280,7305,7305,7310,7280,7285,7260,7260,7260,7240,7290,7280,7520,7270,7490,7450,7480,7280,7330,7460,7460
23-Jan-2018 11:50:00,1176,1216,1744,22.16,22.16,26.47,33.44,31.54,32.94,7630,7310,7280,7305,7345,7280,7310,7300,7310,7280,7285,7270,7260,7265,7240,7290,7285,7520,7260,7500,7450,7490,7285,7330,7460,7460
23-Jan-2018 11:51:00,1176,1216,1744,22.16,22.15,26.44,33.47,31.535,32.94,7630,7310,7280,7305,7340,7290,7310,7305,7310,7290,7280,7260,7260,7270,7250,7280,7280,7520,7270,7495,7450,7480,7285,7330,7460,7460
23-Jan-2018 11:52:00,1180,1221.33333333333,1740,22.19,22.175,26.44,33.5,31.54,32.94,7630,7310,7280,7310,7340,7290,7305,7310,7310,7290,7280,7260,7250,7270,7230,7280,7285,7520,7260,7490,7450,7480,7280,7330,7460,7460
23-Jan-2018 11:53:00,1180,1220,1736,22.19,22.175,26.47,33.47,31.54,32.94,7630,7310,7280,7305,7345,7280,7305,7310,7310,7280,7280,7260,7260,7270,7240,7300,7285,7520,7260,7490,7450,7480,7285,7330,7460,7460
23-Jan-2018 11:54:00,1180,1216,1744,22.22,22.175,26.41,33.53,31.555,32.97,7630,7310,7280,7300,7340,7280,7310,7305,7310,7280,7290,7270,7260,7270,7240,7290,7280,7520,7260,7495,7450,7480,7295,7330,7460,7460
23-Jan-2018 11:55:00,1184,1224,1744,22.19,22.16,26.44,33.47,31.56,32.94,7630,7310,7280,7315,7350,7280,7305,7310,7310,7290,7290,7260,7260,7270,7240,7280,7290,7530,7270,7495,7450,7320,7280,7330,7460,7460
23-Jan-2018 11:56:00,1176,1216,1736,22.13,22.13,26.595,33.5,31.575,32.97,7590,7310,7280,7315,7350,7280,7295,7320,7310,7290,7280,7260,7260,7270,7250,7280,7285,7520,7260,7500,7230,7320,7280,7330,7460,7460
23-Jan-2018 11:57:00,1176,1216,1744,22.13,22.1,26.63,33.53,31.585,33,7490,7310,7280,7310,7345,7280,7300,7300,7310,7280,7285,7260,7250,7255,7250,7290,7290,7530,7270,7480,7440,7330,7280,7330,7460,7460
23-Jan-2018 11:58:00,1176,1216,1744,22.095,22.105,26.56,33.47,31.57,32.94,7535,7310,7280,7305,7345,7280,7315,7300,7310,7290,7290,7260,7260,7255,7240,7290,7285,7520,7280,7490,7460,7330,7290,7330,7460,7460
23-Jan-2018 11:59:00,1180,1224,1744,22.06,22.09,26.53,33.47,31.58,32.97,7610,7310,7280,7305,7345,7280,7310,7310,7310,7290,7290,7260,7260,7260,7240,7280,7280,7520,7260,7500,7250,7330,7290,7330,7460,7460
23-Jan-2018 12:00:00,1180,1216,1740,22.03,22.08,26.595,33.44,31.585,32.97,7510,7310,7270,7310,7340,7280,7295,7300,7310,7280,7290,7260,7260,7260,7240,7290,7280,7510,7260,7490,7250,7340,7280,7330,7460,7460
23-Jan-2018 12:01:00,1168,1224,1736,22,22.075,26.63,33.44,31.58,32.97,7440,7310,7280,7310,7340,7290,7295,7290,7310,7280,7280,7260,7260,7260,7240,7280,7280,7530,7270,7495,7240,7340,7280,7330,7460,7460
23-Jan-2018 12:02:00,1176,1216,1740,22,22.09,26.69,33.44,31.565,33,7430,7310,7280,7310,7340,7290,7300,7290,7310,7290,7280,7260,7250,7255,7250,7280,7285,7520,7270,7495,7460,7330,7280,7330,7450,7460
23-Jan-2018 12:03:00,1176,1216,1744,22,22.09,26.66,33.5,31.56,33,7425,7310,7280,7310,7345,7280,7305,7305,7310,7290,7280,7260,7260,7250,7240,7290,7290,7530,7270,7485,7470,7480,7285,7330,7460,7460
23-Jan-2018 12:04:00,1176,1216,1744,22.03,22.13,26.595,33.47,31.565,32.94,7430,7310,7280,7315,7350,7280,7300,7310,7310,7280,7285,7260,7250,7265,7230,7280,7285,7520,7270,7490,7460,7480,7280,7330,7450,7460
23-Jan-2018 12:05:00,1180,1220,1736,22.06,22.145,26.595,33.47,31.555,32.97,7545,7310,7280,7310,7350,7280,7300,7295,7310,7280,7280,7260,7250,7260,7250,7280,7285,7520,7260,7490,7470,7480,7280,7330,7460,7470
23-Jan-2018 12:06:00,1180,1224,1736,22.06,22.16,26.53,33.5,31.55,32.94,7660,7310,7280,7305,7340,7280,7310,7300,7310,7290,7280,7260,7260,7270,7240,7280,7285,7510,7270,7495,7460,7480,7280,7330,7460,7460
23-Jan-2018 12:07:00,1184,1216,1744,22.095,22.175,26.5,33.53,31.55,33,7660,7310,7280,7315,7340,7280,7305,7300,7310,7290,7280,7260,7240,7260,7240,7280,7285,7530,7270,7500,7460,7480,7280,7330,7450,7460
23-Jan-2018 12:08:00,1176,1220,1744,22.16,22.19,26.5,33.53,31.555,33,7655,7310,7270,7315,7340,7280,7305,7310,7310,7280,7280,7260,7260,7255,7230,7280,7290,7520,7260,7495,7470,7490,7290,7330,7450,7460
23-Jan-2018 12:09:00,1172,1220,1744,22.16,22.175,26.56,33.47,31.56,32.97,7650,7310,7280,7310,7340,7290,7310,7320,7310,7280,7280,7260,7260,7255,7240,7290,7290,7520,7270,7490,7460,7480,7290,7330,7450,7460
23-Jan-2018 12:10:00,1180,1220,1740,22.125,22.17,26.595,33.53,31.555,32.97,7650,7310,7280,7315,7340,7280,7305,7310,7310,7280,7285,7260,7250,7260,7250,7280,7285,7530,7260,7490,7470,7390,7290,7330,7460,7460
23-Jan-2018 12:11:00,1180,1224,1736,22.095,22.21,26.595,33.53,31.565,33,7650,7310,7280,7315,7345,7280,7300,7295,7310,7290,7285,7260,7260,7250,7240,7300,7280,7520,7260,7490,7470,7480,7290,7330,7460,7460
23-Jan-2018 12:12:00,1180,1216,1744,22.13,22.18,26.56,33.47,31.595,33,7650,7310,7280,7315,7340,7300,7290,7295,7310,7290,7280,7260,7260,7250,7240,7290,7280,7510,7270,7490,7470,7480,7290,7330,7450,7460
23-Jan-2018 12:13:00,1180,1216,1744,22.19,22.18,26.56,33.44,31.585,33,7650,7310,7280,7310,7340,7290,7295,7295,7310,7280,7280,7260,7260,7260,7250,7280,7280,7530,7260,7490,7470,7330,7280,7330,7460,7460
23-Jan-2018 12:14:00,1180,1216,1736,22.13,22.14,26.63,33.47,31.595,32.97,7550,7310,7260,7305,7345,7300,7310,7290,7310,7290,7285,7260,7260,7250,7240,7290,7280,7530,7260,7490,7470,7330,7280,7330,7450,7460
23-Jan-2018 12:15:00,1180,1216,1740,22.095,22.105,26.595,33.44,31.6,33.03,7550,7310,7280,7315,7350,7280,7310,7305,7310,7290,7285,7260,7250,7250,7240,7290,7285,7510,7270,7490,7250,7330,7285,7330,7450,7460
23-Jan-2018 12:16:00,1180,1216,1744,22.03,22.09,26.625,33.44,31.6,33,7650,7310,7270,7310,7350,7280,7310,7320,7310,7280,7280,7260,7250,7260,7250,7290,7285,7510,7260,7495,7260,7330,7290,7330,7450,7460
23-Jan-2018 12:17:00,1180,1216,1736,22.03,22.075,26.63,33.44,31.6,33,7650,7310,7280,7305,7345,7280,7305,7320,7310,7290,7290,7260,7260,7260,7250,7290,7290,7450,7260,7490,7270,7330,7290,7330,7450,7460
23-Jan-2018 12:18:00,1180,1216,1744,22,22.06,26.595,33.47,31.595,33.03,7650,7310,7270,7305,7345,7280,7305,7290,7310,7280,7290,7260,7260,7260,7240,7280,7290,7510,7270,7480,7260,7330,7290,7330,7450,7460
23-Jan-2018 12:19:00,1180,1224,1732,21.94,22.04,26.56,33.5,31.57,33.03,7650,7310,7270,7310,7345,7280,7315,7300,7310,7290,7280,7260,7250,7260,7240,7290,7290,7330,7270,7480,7260,7330,7290,7330,7450,7460
23-Jan-2018 12:20:00,1180,1216,1744,22,22.045,26.5,33.47,31.585,33.06,7650,7310,7270,7315,7340,7300,7310,7295,7310,7280,7280,7260,7250,7255,7250,7290,7290,7370,7270,7480,7250,7330,7290,7330,7450,7460
23-Jan-2018 12:21:00,1180,1224,1740,22,22.04,26.53,33.47,31.56,33.03,7650,7310,7280,7310,7340,7280,7305,7290,7310,7280,7280,7260,7260,7255,7250,7300,7290,7530,7260,7480,7470,7440,7280,7330,7450,7460
23-Jan-2018 12:22:00,1180,1224,1736,22.06,22.05,26.53,33.47,31.55,33,7645,7310,7270,7310,7340,7280,7305,7290,7310,7290,7280,7260,7260,7260,7230,7300,7290,7540,7270,7480,7470,7480,7290,7330,7460,7460
23-Jan-2018 12:23:00,1180,1218.66666666667,1744,22.095,22.075,26.5,33.5,31.54,33,7640,7310,7280,7305,7345,7280,7305,7300,7310,7280,7280,7260,7260,7260,7240,7290,7290,7520,7270,7480,7470,7480,7285,7330,7460,7460
23-Jan-2018 12:24:00,1180,1218.66666666667,1744,22.13,22.105,26.56,33.53,31.52,33,7640,7310,7280,7310,7345,7280,7310,7310,7310,7290,7280,7260,7260,7260,7250,7300,7290,7530,7270,7480,7470,7480,7290,7330,7460,7460
23-Jan-2018 12:25:00,1172,1220,1740,22.19,22.13,26.53,33.5,31.525,32.97,7640,7310,7280,7315,7340,7280,7310,7305,7310,7290,7280,7260,7250,7260,7240,7300,7290,7510,7260,7480,7470,7480,7290,7310,7460,7460
23-Jan-2018 12:26:00,1172,1220,1740,22.22,22.14,26.5,33.5,31.5,33,7640,7310,7280,7305,7340,7280,7310,7305,7310,7290,7280,7260,7260,7260,7240,7290,7280,7510,7260,7480,7470,7480,7440,7410,7460,7460
23-Jan-2018 12:27:00,1172,1220,1740,22.19,22.135,26.53,33.53,31.53,33.03,7640,7310,7280,7305,7340,7280,7305,7315,7310,7290,7280,7260,7260,7260,7250,7280,7285,7510,7260,7480,7470,7480,7340,7360,7460,7460
23-Jan-2018 12:28:00,1172,1224,1740,22.22,22.16,26.53,33.53,31.53,33,7640,7310,7280,7315,7340,7280,7305,7320,7310,7290,7280,7260,7270,7260,7240,7280,7280,7520,7260,7480,7470,7480,7290,7330,7450,7460
23-Jan-2018 12:29:00,1172,1220,1736,22.19,22.155,26.5,33.5,31.54,33.03,7645,7310,7270,7315,7340,7280,7305,7310,7310,7290,7280,7260,7260,7260,7250,7300,7285,7510,7260,7480,7470,7480,7300,7330,7460,7460
23-Jan-2018 12:30:00,1172,1220,1740,22.19,22.16,26.47,33.53,31.54,33,7645,7310,7280,7310,7340,7290,7300,7310,7310,7290,7280,7260,7250,7250,7260,7290,7290,7510,7260,7480,7470,7480,7300,7320,7460,7460
23-Jan-2018 12:31:00,1172,1216,1744,22.19,22.145,26.47,33.5,31.54,33,7640,7310,7280,7310,7340,7280,7305,7300,7310,7280,7280,7260,7250,7260,7240,7290,7290,7510,7260,7480,7470,7480,7300,7330,7450,7460
